Test Case,Layout Type,Wall Density,Algorithm,Time (ms),Nodes Visited,Path Length,Success
1,Random,21.8%,astar_dynamic,0.70,29,17.07,Yes
1,Random,21.8%,ml_dynamic,0.30,31,11.24,Yes
2,Random,21.0%,astar_dynamic,0.30,17,16.31,Yes
2,Random,21.0%,ml_dynamic,0.20,16,17.31,Yes
3,Random,21.0%,astar_dynamic,0.30,46,18.66,Yes
3,Random,21.0%,ml_dynamic,0.10,23,16.66,Yes
4,Random,19.3%,astar_dynamic,0.20,31,16.24,Yes
4,Random,19.3%,ml_dynamic,0.20,43,19.49,Yes
5,Random,20.8%,astar_dynamic,0.20,29,23.83,Yes
5,Random,20.8%,ml_dynamic,0.10,12,9.83,Yes
6,Random,21.5%,astar_dynamic,0.20,14,14.07,Yes
6,Random,21.5%,ml_dynamic,0.20,10,11.07,Yes
7,Random,19.8%,astar_dynamic,1.10,63,18.90,Yes
7,Random,19.8%,ml_dynamic,0.20,24,10.83,Yes
8,Random,18.8%,astar_dynamic,0.10,31,22.49,Yes
8,Random,18.8%,ml_dynamic,0.10,20,13.24,Yes
9,Random,22.5%,astar_dynamic,0.20,67,21.24,Yes
9,Random,22.5%,ml_dynamic,0.10,31,14.83,Yes
10,Random,21.3%,astar_dynamic,0.10,32,17.24,Yes
10,Random,21.3%,ml_dynamic,0.20,70,20.24,Yes
11,Random,21.0%,astar_dynamic,0.20,66,15.41,Yes
11,Random,21.0%,ml_dynamic,0.10,34,24.66,Yes
12,Random,16.5%,astar_dynamic,0.10,33,15.07,Yes
12,Random,16.5%,ml_dynamic,0.00,10,7.83,Yes
13,Random,21.5%,astar_dynamic,0.10,11,8.41,Yes
13,Random,21.5%,ml_dynamic,0.00,8,8.24,Yes
14,Random,20.3%,astar_dynamic,0.10,11,11.24,Yes
14,Random,20.3%,ml_dynamic,0.00,36,21.07,Yes
15,Random,22.3%,astar_dynamic,0.00,10,9.24,Yes
15,Random,22.3%,ml_dynamic,0.00,17,17.90,Yes
16,Random,15.5%,astar_dynamic,0.10,69,14.83,Yes
16,Random,15.5%,ml_dynamic,0.20,8,8.24,Yes
17,Random,20.3%,astar_dynamic,0.10,20,16.24,Yes
17,Random,20.3%,ml_dynamic,0.10,26,11.83,Yes
18,Random,22.3%,astar_dynamic,0.10,14,10.41,Yes
18,Random,22.3%,ml_dynamic,0.10,25,18.66,Yes
19,Random,19.8%,astar_dynamic,0.10,20,16.90,Yes
19,Random,19.8%,ml_dynamic,0.00,10,9.66,Yes
20,Random,19.3%,astar_dynamic,0.20,19,10.66,Yes
20,Random,19.3%,ml_dynamic,0.20,9,10.07,Yes
21,Random,21.8%,astar_dynamic,0.10,32,16.49,Yes
21,Random,21.8%,ml_dynamic,0.90,282,0,No
22,Random,22.8%,astar_dynamic,0.10,26,25.07,Yes
22,Random,22.8%,ml_dynamic,0.10,11,9.66,Yes
23,Random,18.8%,astar_dynamic,0.20,13,11.83,Yes
23,Random,18.8%,ml_dynamic,0.30,24,13.00,Yes
24,Random,20.0%,astar_dynamic,0.20,74,20.07,Yes
24,Random,20.0%,ml_dynamic,0.00,12,12.24,Yes
25,Random,19.3%,astar_dynamic,0.10,15,15.49,Yes
25,Random,19.3%,ml_dynamic,0.00,17,13.24,Yes
26,Random,17.3%,astar_dynamic,0.10,15,8.83,Yes
26,Random,17.3%,ml_dynamic,0.00,16,15.83,Yes
27,Random,20.3%,astar_dynamic,0.30,69,27.90,Yes
27,Random,20.3%,ml_dynamic,0.10,34,13.83,Yes
28,Random,20.8%,astar_dynamic,0.90,33,17.90,Yes
28,Random,20.8%,ml_dynamic,0.00,17,17.90,Yes
29,Random,19.3%,astar_dynamic,0.10,8,8.24,Yes
29,Random,19.3%,ml_dynamic,0.10,19,14.83,Yes
30,Random,20.0%,astar_dynamic,0.10,10,9.00,Yes
30,Random,20.0%,ml_dynamic,0.10,31,15.24,Yes
31,Random,16.5%,astar_dynamic,0.00,33,12.24,Yes
31,Random,16.5%,ml_dynamic,0.10,27,10.83,Yes
32,Random,22.3%,astar_dynamic,0.20,41,18.24,Yes
32,Random,22.3%,ml_dynamic,0.10,13,11.83,Yes
33,Random,22.8%,astar_dynamic,0.30,8,8.24,Yes
33,Random,22.8%,ml_dynamic,0.00,10,10.24,Yes
34,Random,19.8%,astar_dynamic,0.10,11,12.07,Yes
34,Random,19.8%,ml_dynamic,0.20,12,8.41,Yes
35,Random,21.8%,astar_dynamic,0.30,64,21.49,Yes
35,Random,21.8%,ml_dynamic,1.50,309,0,No
36,Random,19.0%,astar_dynamic,0.20,10,10.66,Yes
36,Random,19.0%,ml_dynamic,0.30,49,18.83,Yes
37,Random,19.0%,astar_dynamic,0.40,38,15.24,Yes
37,Random,19.0%,ml_dynamic,0.10,17,11.24,Yes
38,Random,21.3%,astar_dynamic,0.20,10,10.24,Yes
38,Random,21.3%,ml_dynamic,0.10,16,16.49,Yes
39,Random,20.5%,astar_dynamic,0.20,28,18.66,Yes
39,Random,20.5%,ml_dynamic,0.20,28,19.41,Yes
40,Random,21.0%,astar_dynamic,0.50,25,21.31,Yes
40,Random,21.0%,ml_dynamic,0.10,14,9.41,Yes
41,Random,18.3%,astar_dynamic,0.30,23,18.24,Yes
41,Random,18.3%,ml_dynamic,0.20,64,19.24,Yes
42,Random,21.5%,astar_dynamic,0.20,60,22.41,Yes
42,Random,21.5%,ml_dynamic,0.20,25,13.24,Yes
43,Random,18.3%,astar_dynamic,0.40,9,8.83,Yes
43,Random,18.3%,ml_dynamic,0.20,29,18.83,Yes
44,Random,20.3%,astar_dynamic,0.60,184,26.66,Yes
44,Random,20.3%,ml_dynamic,0.10,10,8.41,Yes
45,Random,20.8%,astar_dynamic,0.10,19,11.24,Yes
45,Random,20.8%,ml_dynamic,0.20,23,19.14,Yes
46,Random,24.3%,astar_dynamic,0.30,20,14.24,Yes
46,Random,24.3%,ml_dynamic,0.20,58,20.90,Yes
47,Random,20.8%,astar_dynamic,0.10,28,21.90,Yes
47,Random,20.8%,ml_dynamic,0.20,26,11.83,Yes
48,Random,19.0%,astar_dynamic,0.60,23,17.90,Yes
48,Random,19.0%,ml_dynamic,0.50,29,11.24,Yes
49,Random,20.5%,astar_dynamic,0.20,24,13.41,Yes
49,Random,20.5%,ml_dynamic,0.20,12,11.66,Yes
50,Random,21.0%,astar_dynamic,0.30,25,15.83,Yes
50,Random,21.0%,ml_dynamic,0.30,15,14.24,Yes
51,Random,19.5%,astar_dynamic,0.20,17,13.41,Yes
51,Random,19.5%,ml_dynamic,0.30,12,10.24,Yes
52,Random,18.0%,astar_dynamic,0.10,21,17.66,Yes
52,Random,18.0%,ml_dynamic,0.30,45,16.83,Yes
53,Random,19.0%,astar_dynamic,0.30,37,16.66,Yes
53,Random,19.0%,ml_dynamic,0.20,14,11.41,Yes
54,Random,21.3%,astar_dynamic,0.30,55,16.07,Yes
54,Random,21.3%,ml_dynamic,0.20,18,15.66,Yes
55,Random,20.3%,astar_dynamic,0.20,23,14.83,Yes
55,Random,20.3%,ml_dynamic,0.30,23,15.41,Yes
56,Random,19.3%,astar_dynamic,0.30,43,14.07,Yes
56,Random,19.3%,ml_dynamic,0.20,22,17.66,Yes
57,Random,16.8%,astar_dynamic,0.20,12,9.83,Yes
57,Random,16.8%,ml_dynamic,0.20,20,15.24,Yes
58,Random,20.8%,astar_dynamic,0.30,14,9.41,Yes
58,Random,20.8%,ml_dynamic,0.30,52,18.66,Yes
59,Random,20.0%,astar_dynamic,0.20,14,9.83,Yes
59,Random,20.0%,ml_dynamic,0.30,14,8.83,Yes
60,Random,20.3%,astar_dynamic,0.20,14,8.83,Yes
60,Random,20.3%,ml_dynamic,0.10,9,8.41,Yes
61,Random,31.0%,astar_dynamic,0.50,40,12.83,Yes
61,Random,31.0%,ml_dynamic,0.10,29,16.24,Yes
62,Random,26.5%,astar_dynamic,0.40,64,19.07,Yes
62,Random,26.5%,ml_dynamic,0.20,21,10.83,Yes
63,Random,35.8%,astar_dynamic,0.10,20,0,No
63,Random,35.8%,ml_dynamic,0.20,12,0,No
64,Random,29.5%,astar_dynamic,0.90,77,23.66,Yes
64,Random,29.5%,ml_dynamic,0.00,17,10.41,Yes
65,Random,30.8%,astar_dynamic,0.20,26,20.00,Yes
65,Random,30.8%,ml_dynamic,0.40,29,23.07,Yes
66,Random,25.5%,astar_dynamic,0.30,25,12.24,Yes
66,Random,25.5%,ml_dynamic,0.30,31,14.66,Yes
67,Random,30.5%,astar_dynamic,1.30,17,10.83,Yes
67,Random,30.5%,ml_dynamic,0.70,109,26.66,Yes
68,Random,30.8%,astar_dynamic,0.30,78,21.83,Yes
68,Random,30.8%,ml_dynamic,0.30,16,10.41,Yes
69,Random,31.5%,astar_dynamic,0.20,17,12.83,Yes
69,Random,31.5%,ml_dynamic,0.30,32,18.83,Yes
70,Random,31.3%,astar_dynamic,0.40,14,11.41,Yes
70,Random,31.3%,ml_dynamic,0.20,54,25.41,Yes
71,Random,27.8%,astar_dynamic,0.60,52,21.24,Yes
71,Random,27.8%,ml_dynamic,0.10,25,12.41,Yes
72,Random,31.0%,astar_dynamic,0.40,34,16.41,Yes
72,Random,31.0%,ml_dynamic,0.10,20,9.41,Yes
73,Random,27.8%,astar_dynamic,0.50,12,9.83,Yes
73,Random,27.8%,ml_dynamic,0.20,32,19.83,Yes
74,Random,32.0%,astar_dynamic,0.20,14,13.66,Yes
74,Random,32.0%,ml_dynamic,0.20,29,18.66,Yes
75,Random,30.0%,astar_dynamic,0.50,17,16.66,Yes
75,Random,30.0%,ml_dynamic,0.20,36,25.31,Yes
76,Random,25.3%,astar_dynamic,1.20,284,0,No
76,Random,25.3%,ml_dynamic,0.20,68,20.83,Yes
77,Random,28.0%,astar_dynamic,0.20,17,15.07,Yes
77,Random,28.0%,ml_dynamic,0.50,30,18.90,Yes
78,Random,29.5%,astar_dynamic,0.20,45,20.49,Yes
78,Random,29.5%,ml_dynamic,1.60,210,0,No
79,Random,28.5%,astar_dynamic,0.20,15,9.41,Yes
79,Random,28.5%,ml_dynamic,0.20,64,22.49,Yes
80,Random,27.8%,astar_dynamic,0.30,37,19.24,Yes
80,Random,27.8%,ml_dynamic,0.20,42,18.07,Yes
81,Random,29.3%,astar_dynamic,0.40,32,14.41,Yes
81,Random,29.3%,ml_dynamic,1.00,278,0,No
82,Random,29.3%,astar_dynamic,0.70,136,48.56,Yes
82,Random,29.3%,ml_dynamic,0.40,60,23.83,Yes
83,Random,31.8%,astar_dynamic,0.40,60,19.83,Yes
83,Random,31.8%,ml_dynamic,0.10,5,0,No
84,Random,32.5%,astar_dynamic,0.20,25,16.83,Yes
84,Random,32.5%,ml_dynamic,0.20,83,22.83,Yes
85,Random,32.5%,astar_dynamic,0.20,1,0,No
85,Random,32.5%,ml_dynamic,0.10,6,0,No
86,Random,25.3%,astar_dynamic,0.50,18,15.66,Yes
86,Random,25.3%,ml_dynamic,0.20,24,13.83,Yes
87,Random,30.8%,astar_dynamic,0.20,32,22.24,Yes
87,Random,30.8%,ml_dynamic,0.20,16,12.24,Yes
88,Random,28.0%,astar_dynamic,1.00,269,0,No
88,Random,28.0%,ml_dynamic,0.20,13,9.41,Yes
89,Random,28.2%,astar_dynamic,0.30,81,24.24,Yes
89,Random,28.2%,ml_dynamic,0.20,21,17.24,Yes
90,Random,26.8%,astar_dynamic,0.50,43,18.66,Yes
90,Random,26.8%,ml_dynamic,0.30,42,28.49,Yes
91,Random,30.0%,astar_dynamic,0.30,36,13.83,Yes
91,Random,30.0%,ml_dynamic,0.60,141,27.66,Yes
92,Random,30.8%,astar_dynamic,0.50,149,27.66,Yes
92,Random,30.8%,ml_dynamic,0.10,11,8.83,Yes
93,Random,31.0%,astar_dynamic,0.20,60,0,No
93,Random,31.0%,ml_dynamic,0.20,60,0,No
94,Random,27.3%,astar_dynamic,0.40,52,20.24,Yes
94,Random,27.3%,ml_dynamic,0.30,50,15.24,Yes
95,Random,31.5%,astar_dynamic,0.20,41,19.83,Yes
95,Random,31.5%,ml_dynamic,0.20,8,0,No
96,Random,32.3%,astar_dynamic,0.30,41,21.24,Yes
96,Random,32.3%,ml_dynamic,0.30,66,30.49,Yes
97,Random,30.8%,astar_dynamic,0.60,107,26.66,Yes
97,Random,30.8%,ml_dynamic,0.20,27,22.66,Yes
98,Random,27.8%,astar_dynamic,0.40,22,13.83,Yes
98,Random,27.8%,ml_dynamic,0.30,17,10.41,Yes
99,Random,29.8%,astar_dynamic,0.80,101,21.83,Yes
99,Random,29.8%,ml_dynamic,0.00,26,22.66,Yes
100,Random,26.3%,astar_dynamic,0.40,46,17.83,Yes
100,Random,26.3%,ml_dynamic,0.10,26,15.83,Yes
101,Random,29.8%,astar_dynamic,0.30,8,7.83,Yes
101,Random,29.8%,ml_dynamic,0.20,33,14.66,Yes
102,Random,27.8%,astar_dynamic,0.60,15,8.83,Yes
102,Random,27.8%,ml_dynamic,0.10,36,27.73,Yes
103,Random,30.5%,astar_dynamic,0.40,61,23.07,Yes
103,Random,30.5%,ml_dynamic,0.30,66,19.00,Yes
104,Random,29.3%,astar_dynamic,0.40,54,22.83,Yes
104,Random,29.3%,ml_dynamic,0.20,76,27.24,Yes
105,Random,30.0%,astar_dynamic,0.20,9,8.00,Yes
105,Random,30.0%,ml_dynamic,0.30,75,18.66,Yes
106,Random,32.3%,astar_dynamic,0.40,69,25.00,Yes
106,Random,32.3%,ml_dynamic,0.20,23,19.07,Yes
107,Random,30.0%,astar_dynamic,1.20,263,0,No
107,Random,30.0%,ml_dynamic,0.40,35,17.24,Yes
108,Random,30.5%,astar_dynamic,0.50,174,36.90,Yes
108,Random,30.5%,ml_dynamic,0.10,17,10.41,Yes
109,Random,30.3%,astar_dynamic,0.20,29,13.00,Yes
109,Random,30.3%,ml_dynamic,0.20,46,21.73,Yes
110,Random,27.3%,astar_dynamic,0.30,14,11.41,Yes
110,Random,27.3%,ml_dynamic,0.20,34,0,No
111,Random,34.3%,astar_dynamic,0.40,118,26.24,Yes
111,Random,34.3%,ml_dynamic,0.50,133,31.90,Yes
112,Random,29.3%,astar_dynamic,0.30,50,20.66,Yes
112,Random,29.3%,ml_dynamic,0.20,52,18.41,Yes
113,Random,31.3%,astar_dynamic,0.20,56,20.24,Yes
113,Random,31.3%,ml_dynamic,0.20,37,17.07,Yes
114,Random,30.5%,astar_dynamic,0.50,78,26.24,Yes
114,Random,30.5%,ml_dynamic,0.10,3,0,No
115,Random,32.8%,astar_dynamic,0.20,42,19.41,Yes
115,Random,32.8%,ml_dynamic,0.10,22,19.24,Yes
116,Random,31.5%,astar_dynamic,0.90,228,0,No
116,Random,31.5%,ml_dynamic,0.30,14,11.66,Yes
117,Random,31.0%,astar_dynamic,0.10,1,0,No
117,Random,31.0%,ml_dynamic,0.30,60,29.49,Yes
118,Random,29.0%,astar_dynamic,0.30,42,15.83,Yes
118,Random,29.0%,ml_dynamic,0.60,189,0,No
119,Random,28.0%,astar_dynamic,0.30,52,17.07,Yes
119,Random,28.0%,ml_dynamic,0.30,18,15.00,Yes
120,Random,27.8%,astar_dynamic,0.30,63,16.83,Yes
120,Random,27.8%,ml_dynamic,0.30,19,13.00,Yes
121,Random,41.5%,astar_dynamic,0.50,121,0,No
121,Random,41.5%,ml_dynamic,0.10,1,0,No
122,Random,37.5%,astar_dynamic,0.50,172,0,No
122,Random,37.5%,ml_dynamic,0.30,31,19.41,Yes
123,Random,41.3%,astar_dynamic,0.30,9,0,No
123,Random,41.3%,ml_dynamic,0.20,35,12.83,Yes
124,Random,41.8%,astar_dynamic,0.30,28,0,No
124,Random,41.8%,ml_dynamic,0.20,47,22.83,Yes
125,Random,41.0%,astar_dynamic,0.30,80,24.41,Yes
125,Random,41.0%,ml_dynamic,0.10,12,8.41,Yes
126,Random,38.0%,astar_dynamic,0.20,4,0,No
126,Random,38.0%,ml_dynamic,0.40,193,0,No
127,Random,42.8%,astar_dynamic,0.30,12,0,No
127,Random,42.8%,ml_dynamic,0.50,49,18.24,Yes
128,Random,36.3%,astar_dynamic,0.20,25,17.83,Yes
128,Random,36.3%,ml_dynamic,0.70,111,26.83,Yes
129,Random,35.8%,astar_dynamic,0.40,71,0,No
129,Random,35.8%,ml_dynamic,0.20,110,0,No
130,Random,39.5%,astar_dynamic,0.10,6,0,No
130,Random,39.5%,ml_dynamic,0.30,82,32.07,Yes
131,Random,42.3%,astar_dynamic,0.40,39,18.41,Yes
131,Random,42.3%,ml_dynamic,0.10,58,0,No
132,Random,42.0%,astar_dynamic,0.10,32,21.41,Yes
132,Random,42.0%,ml_dynamic,0.30,152,0,No
133,Random,42.8%,astar_dynamic,0.00,7,0,No
133,Random,42.8%,ml_dynamic,0.10,68,0,No
134,Random,40.3%,astar_dynamic,0.20,3,0,No
134,Random,40.3%,ml_dynamic,0.20,83,0,No
135,Random,40.8%,astar_dynamic,0.40,112,0,No
135,Random,40.8%,ml_dynamic,0.30,35,15.00,Yes
136,Random,43.0%,astar_dynamic,0.20,12,0,No
136,Random,43.0%,ml_dynamic,0.20,27,0,No
137,Random,41.8%,astar_dynamic,0.10,13,11.83,Yes
137,Random,41.8%,ml_dynamic,0.30,103,31.07,Yes
