Test Case,Layout Type,Algorithm,Time (ms),Nodes Visited,Path Length,Success
682,Mixed,ml,0.1,25,12.83,Yes
682,Mixed,ml_dynamic,0.0,13,12.0,Yes
683,Mixed,ml,0.1,8,8.24,Yes
683,Mixed,ml_dynamic,0.1,9,9.24,Yes
684,Mixed,ml,0.3,95,21.31,Yes
684,Mixed,ml_dynamic,0.3,29,12.0,Yes
685,Mixed,ml,0.2,40,26.66,Yes
685,Mixed,ml_dynamic,0.2,12,11.83,Yes
686,Mixed,ml,0.2,14,11.83,Yes
686,Mixed,ml_dynamic,0.2,32,12.66,Yes
687,Mixed,ml,0.2,14,11.66,Yes
687,Mixed,ml_dynamic,0.1,33,14.24,Yes
691,Mixed,ml,0.3,27,20.31,Yes
691,Mixed,ml_dynamic,0.1,19,11.41,Yes
692,Mixed,ml,0.2,24,15.0,Yes
692,Mixed,ml_dynamic,0.1,16,14.41,Yes
693,Mixed,ml,0.2,10,7.83,Yes
693,Mixed,ml_dynamic,0.1,17,15.24,Yes
694,Mixed,ml,0.2,61,18.24,Yes
694,Mixed,ml_dynamic,0.3,78,17.41,Yes
696,Mixed,ml,0.2,14,11.66,Yes
696,Mixed,ml_dynamic,0.1,17,15.49,Yes
697,Mixed,ml,0.2,19,18.66,Yes
697,Mixed,ml_dynamic,0.3,66,22.07,Yes
699,Mixed,ml,0.2,72,31.9,Yes
699,Mixed,ml_dynamic,0.2,16,15.0,Yes
700,Mixed,ml,0.2,11,10.41,Yes
700,Mixed,ml_dynamic,0.0,22,12.83,Yes
702,Mixed,ml,0.2,18,12.41,Yes
702,Mixed,ml_dynamic,0.2,36,14.41,Yes
703,Mixed,ml,0.2,8,7.41,Yes
703,Mixed,ml_dynamic,0.2,20,20.31,Yes
704,Mixed,ml,0.1,10,9.66,Yes
704,Mixed,ml_dynamic,0.3,78,22.41,Yes
705,Mixed,ml,0.3,13,10.41,Yes
705,Mixed,ml_dynamic,0.2,30,17.07,Yes
707,Mixed,ml,0.2,16,12.83,Yes
707,Mixed,ml_dynamic,0.1,7,7.66,Yes
708,Mixed,ml,0.2,8,7.83,Yes
708,Mixed,ml_dynamic,0.1,55,19.24,Yes
711,Mixed,ml,0.2,49,22.24,Yes
711,Mixed,ml_dynamic,0.2,101,21.66,Yes
712,Mixed,ml,0.1,15,13.24,Yes
712,Mixed,ml_dynamic,0.2,11,10.24,Yes
713,Mixed,ml,0.2,22,20.07,Yes
713,Mixed,ml_dynamic,0.2,54,18.24,Yes
714,Mixed,ml,0.2,23,16.66,Yes
714,Mixed,ml_dynamic,0.1,11,10.41,Yes
716,Mixed,ml,0.1,39,16.24,Yes
716,Mixed,ml_dynamic,0.4,105,27.31,Yes
717,Mixed,ml,0.3,13,13.66,Yes
717,Mixed,ml_dynamic,0.2,42,22.24,Yes
719,Mixed,ml,0.3,76,21.07,Yes
719,Mixed,ml_dynamic,0.2,8,8.24,Yes
720,Mixed,ml,0.3,26,18.83,Yes
720,Mixed,ml_dynamic,0.2,19,11.41,Yes
