Test Case,Layout Type,Algorithm,Time (ms),Nodes Visited,Path Length,Success
262,Maze,astar,0.2,107,58.0,Yes
262,Maze,astar_dynamic,0.1,75,25.0,Yes
263,Maze,astar,0.2,86,40.41,Yes
263,Maze,astar_dynamic,0.1,59,22.24,Yes
264,Maze,astar,0.1,35,20.41,Yes
264,Maze,astar_dynamic,0.7,77,35.41,Yes
265,Maze,astar,0.1,15,12.0,Yes
265,Maze,astar_dynamic,0.6,149,42.83,Yes
266,Maze,astar,0.2,69,26.0,Yes
266,Maze,astar_dynamic,0.1,39,21.83,Yes
267,Maze,astar,0.2,37,30.83,Yes
267,Maze,astar_dynamic,0.1,29,16.0,Yes
268,Maze,astar,0.2,81,37.0,Yes
268,Maze,astar_dynamic,0.1,17,9.0,Yes
269,Maze,astar,0.2,69,19.83,Yes
269,Maze,astar_dynamic,0.0,41,24.0,Yes
270,Maze,astar,0.3,97,36.0,Yes
270,Maze,astar_dynamic,0.3,230,56.0,Yes
271,Maze,astar,0.2,17,12.0,Yes
271,Maze,astar_dynamic,1.4,159,54.41,Yes
272,Maze,astar,0.3,180,49.41,Yes
272,Maze,astar_dynamic,0.5,65,28.24,Yes
273,Maze,astar,0.1,17,14.0,Yes
273,Maze,astar_dynamic,0.2,53,18.0,Yes
274,Maze,astar,0.4,185,42.41,Yes
274,Maze,astar_dynamic,0.2,126,34.41,Yes
275,Maze,astar,0.2,66,24.0,Yes
275,Maze,astar_dynamic,0.4,46,18.0,Yes
276,Maze,astar,0.1,49,21.41,Yes
276,Maze,astar_dynamic,0.1,50,23.24,Yes
277,Maze,astar,0.1,10,9.41,Yes
277,Maze,astar_dynamic,0.1,35,20.0,Yes
278,Maze,astar,0.2,89,37.83,Yes
278,Maze,astar_dynamic,0.3,127,40.41,Yes
279,Maze,astar,0.1,17,16.0,Yes
279,Maze,astar_dynamic,0.2,23,22.0,Yes
280,Maze,astar,0.6,95,34.0,Yes
280,Maze,astar_dynamic,0.2,66,32.0,Yes
281,Maze,astar,0.1,52,30.0,Yes
281,Maze,astar_dynamic,0.3,100,35.0,Yes
282,Maze,astar,0.3,182,38.0,Yes
282,Maze,astar_dynamic,0.2,53,26.41,Yes
283,Maze,astar,0.2,71,35.41,Yes
283,Maze,astar_dynamic,0.1,43,27.0,Yes
284,Maze,astar,0.2,32,22.66,Yes
284,Maze,astar_dynamic,0.2,11,8.83,Yes
285,Maze,astar,0.2,117,37.0,Yes
285,Maze,astar_dynamic,0.4,52,38.41,Yes
286,Maze,astar,0.3,34,18.0,Yes
286,Maze,astar_dynamic,0.2,32,17.0,Yes
287,Maze,astar,0.3,21,11.41,Yes
287,Maze,astar_dynamic,0.2,138,38.41,Yes
288,Maze,astar,0.2,97,30.0,Yes
288,Maze,astar_dynamic,0.4,22,16.0,Yes
289,Maze,astar,0.1,18,16.41,Yes
289,Maze,astar_dynamic,0.2,86,35.0,Yes
290,Maze,astar,0.2,53,25.83,Yes
290,Maze,astar_dynamic,0.2,91,38.41,Yes
291,Maze,astar,0.1,46,18.0,Yes
291,Maze,astar_dynamic,0.2,61,35.41,Yes
292,Maze,astar,0.2,66,27.41,Yes
292,Maze,astar_dynamic,0.2,19,12.41,Yes
293,Maze,astar,0.3,76,30.0,Yes
293,Maze,astar_dynamic,0.2,188,81.0,Yes
294,Maze,astar,0.3,59,26.41,Yes
294,Maze,astar_dynamic,0.3,121,40.41,Yes
295,Maze,astar,0.4,106,28.83,Yes
295,Maze,astar_dynamic,0.1,37,30.24,Yes
296,Maze,astar,0.3,142,43.0,Yes
296,Maze,astar_dynamic,0.2,67,33.0,Yes
297,Maze,astar,0.3,11,10.0,Yes
297,Maze,astar_dynamic,0.1,62,23.0,Yes
298,Maze,astar,0.2,99,36.0,Yes
298,Maze,astar_dynamic,0.2,21,18.0,Yes
299,Maze,astar,0.3,72,28.41,Yes
